code,id,user_type_id/id,name,reconcile,chart_template_id/id
961000,account_account_961000,account.data_account_type_current_liabilities,REZERVACIJE ZA POKRIVANJE PRIHODNJIH STROŠKOV OZIROMA ODHODKOV ZARADI RAZGRADNJE IN PONOVNE VZPOSTAVITVE PRVOTNEGA STANJA TER DRUGE PODOBNE REZERVACIJE,False,account_chart_si_gd
962000,account_account_962000,account.data_account_type_current_liabilities,REZERVACIJE ZA KOČLJIVE POGODBE,False,account_chart_si_gd
963000,account_account_963000,account.data_account_type_current_liabilities,"REZERVACIJE ZA POKOJNINE, JUBILEJNE NAGRADE IN ODPRAVNINE OB UPOKOJITVI",False,account_chart_si_gd
964000,account_account_964000,account.data_account_type_current_liabilities,REZERVACIJE ZA DANA JAMSTVA,False,account_chart_si_gd
965000,account_account_965000,account.data_account_type_current_liabilities,DRUGE REZERVACIJE IZ NASLOVA DOLGOROČNO VNAPREJ VRAČUNANIH STROŠKOV,False,account_chart_si_gd
966000,account_account_966000,account.data_account_type_current_liabilities,PREJETE DRŽAVNE PODPORE,False,account_chart_si_gd
967000,account_account_967000,account.data_account_type_current_liabilities,PREJETE DONACIJE,False,account_chart_si_gd
968000,account_account_968000,account.data_account_type_current_liabilities,DRUGE DOLGOROČNE PASIVNE ČASOVNE RAZMEJITVE,False,account_chart_si_gd
970000,account_account_970000,account.data_account_type_current_liabilities,"DOLGOROČNA POSOJILA, DOBLJENA PRI DRUŽBAH V SKUPINI",False,account_chart_si_gd
971000,account_account_971000,account.data_account_type_current_liabilities,"DOLGOROČNA POSOJILA, DOBLJENA PRI PRIDRUŽENIH DRUŽBAH",False,account_chart_si_gd
972000,account_account_972000,account.data_account_type_current_liabilities,"DOLGOROČNA POSOJILA, DOBLJENA PRI BANKAH IN DRUŽBAH V DRŽAVI",False,account_chart_si_gd
973000,account_account_973000,account.data_account_type_current_liabilities,"DOLGOROČNA POSOJILA, DOBLJENA PRI BANKAH IN DRUŽBAH V TUJINI",False,account_chart_si_gd
974000,account_account_974000,account.data_account_type_current_liabilities,DOLGOROČNE FINANČNE OBVEZNOSTI V ZVEZI Z OBVEZNICAMI,False,account_chart_si_gd
975000,account_account_975000,account.data_account_type_current_liabilities,DOLGOROČNI DOLGOVI IZ FINANČNEGA NAJEMA,False,account_chart_si_gd
976000,account_account_976000,account.data_account_type_current_liabilities,DOLGOROČNE FINANČNE OBVEZNOSTI DO FIZIČNIH OSEB,False,account_chart_si_gd
979000,account_account_979000,account.data_account_type_current_liabilities,DRUGE DOLGOROČNE FINANČNE OBVEZNOSTI,False,account_chart_si_gd
980000,account_account_980000,account.data_account_type_current_liabilities,"DOLGOROČNI KREDITI, DOBLJENI NA PODLAGI KREDITNIH POGODB OD DRUŽB V SKUPINI",False,account_chart_si_gd
981000,account_account_981000,account.data_account_type_current_liabilities,"DOLGOROČNI KREDITI, DOBLJENI NA PODLAGI KREDITNIH POGODB OD PRIDRUŽENIH DRUŽB IN SKUPAJ OBVLADOVANIH DRUŽB",False,account_chart_si_gd
982000,account_account_982000,account.data_account_type_current_liabilities,"DOLGOROČNI KREDITI, DOBLJENI OD DRUGIH DOMAČIH DOBAVITELJEV",False,account_chart_si_gd
983000,account_account_983000,account.data_account_type_current_liabilities,"DOLGOROČNI KREDITI, DOBLJENI OD DRUGIH TUJIH DOBAVITELJEV",False,account_chart_si_gd
985000,account_account_985000,account.data_account_type_current_liabilities,DOLGOROČNE MENIČNE OBVEZNOSTI,False,account_chart_si_gd
986000,account_account_986000,account.data_account_type_current_liabilities,DOLGOROČNI DOBLJENI PREDUJMI IN VARŠČINE,False,account_chart_si_gd
988000,account_account_988000,account.data_account_type_current_liabilities,OBVEZNOSTI ZA ODLOŽENI DAVEK,False,account_chart_si_gd
989000,account_account_989000,account.data_account_type_current_liabilities,DRUGE DOLGOROČNE POSLOVNE OBVEZNOSTI,False,account_chart_si_gd
990000,account_account_990000,account.data_account_type_current_liabilities,"NAJETA, IZPOSOJENA IN ZAKUPLJENA (TUJA) SREDSTVA",False,account_chart_si_gd
991000,account_account_991000,account.data_account_type_current_liabilities,"MENICE IN DRUGI VREDNOSTNI PAPIRJI, PREJETI ZA ZAVAROVANJE PLAČIL",False,account_chart_si_gd
992000,account_account_992000,account.data_account_type_current_liabilities,"BLAGO, PREJETO V KOMISIJSKO IN KONSIGNACIJSKO PRODAJO",False,account_chart_si_gd
993000,account_account_993000,account.data_account_type_current_liabilities,"VREDNOTNICE, IZDANE ZA OBRAČUNAVANJE ZNOTRAJ PRAVNE OSEBE",False,account_chart_si_gd
994000,account_account_994000,account.data_account_type_current_liabilities,DRUGI AKTIVNI ZUNAJBILANČNI KONTI,False,account_chart_si_gd
995000,account_account_995000,account.data_account_type_current_liabilities,"LASTNIKI NAJETIH, IZPOSOJENIH IN ZAKUPLJENIH SREDSTEV",False,account_chart_si_gd
996000,account_account_996000,account.data_account_type_current_liabilities,"DOLŽNIKI, KI SO ZAVAROVALI PLAČILA Z MENICAMI IN DRUGIMI VREDNOSTNIMI PAPIRJI",False,account_chart_si_gd
997000,account_account_997000,account.data_account_type_current_liabilities,"OBVEZNOSTI IZ BLAGA, PREJETEGA V KOMISIJSKO IN KONSIGNACIJSKO PRODAJO",False,account_chart_si_gd
998000,account_account_998000,account.data_account_type_current_liabilities,"NOMINALNA VREDNOST VREDNOTNIC, IZDANIH ZA OBRAČUNAVANJE ZNOTRAJ PRAVNE OSEBE",False,account_chart_si_gd
999000,account_account_999000,account.data_account_type_current_liabilities,DRUGI PASIVNI ZUNAJBILANČNI KONTI,False,account_chart_si_gd
